n,alpha,T_c
88,0.51,0.6472033798152587
88,0.52,0.652129820022205
88,0.53,0.6569795296415782
88,0.54,0.6631564466535884
88,0.55,0.6677452607761335
88,0.56,0.6737500548158257
88,0.57,0.6789541470964523
88,0.58,0.6842244766895097
88,0.59,0.6898182991018313
88,0.6,0.6940941432688051
88,0.61,0.6993507415956474
88,0.62,0.7042845505267941
88,0.63,0.7088512349741074
88,0.64,0.7141722283828135
88,0.65,0.7188396830293389
88,0.66,0.7238073313398671
88,0.67,0.7282170902191726
88,0.68,0.7329806516459704
88,0.69,0.7372378531304405
88,0.7,0.7413869354782201
88,0.71,0.7468119190022865
88,0.72,0.7511584110665828
88,0.73,0.7559757614595124
88,0.74,0.7601426287133538
88,0.75,0.7642662490325168
88,0.76,0.7682842604083651
88,0.77,0.77289853122873
88,0.78,0.7772707618259322
88,0.79,0.7825511610403697
88,0.8,0.7863209692251627
88,0.81,0.7908668933033572
88,0.82,0.7947874504702347
88,0.83,0.7989310167192283
88,0.84,0.8025180861876631
88,0.85,0.8066810045092955
88,0.86,0.81153535781031
88,0.87,0.8168119625815097
88,0.88,0.8207306503292001
88,0.89,0.8249720703913231
88,0.9,0.8300895206912801
88,0.91,0.834689776662272
88,0.92,0.8395831819607733
88,0.93,0.8440723728280488
88,0.94,0.8492743586308086
88,0.95,0.8544513942701082
88,0.96,0.8589796628619957
88,0.97,0.8652182762071621
88,0.98,0.8739010246794783
88,0.99,0.8832851931771154
89,0.01,0.07206734609771119
89,0.02,0.09829389784283994
89,0.03,0.127265740243289
89,0.04,0.15318458982434716
89,0.05,0.17338595358622558
89,0.06,0.1970635343324354
89,0.07,0.21756236333575243
89,0.08,0.234363293902866
89,0.09,0.2506315357129517
89,0.1,0.2716734867697364
89,0.11,0.28771560567471194
89,0.12,0.30323957721986694
89,0.13,0.31808860713239206
89,0.14,0.3307949919990069
89,0.15,0.3414987407663897
89,0.16,0.3563491259881275
89,0.17,0.36948386040235653
89,0.18,0.38127211122378835
89,0.19,0.39305444080616875
89,0.2,0.4058103010588409
89,0.21,0.4170141288713918
89,0.22,0.4279437976945605
89,0.23,0.43983631831240466
89,0.24,0.4508880736900176
89,0.25,0.46046243103568885
89,0.26,0.46841607206529173
89,0.27,0.47656428296150855
89,0.28,0.48500312934441125
89,0.29,0.49371570076275184
89,0.3,0.5031300985510815
89,0.31,0.511193115419574
89,0.32,0.5201598854153259
89,0.33,0.5290709222064249
89,0.34,0.5362546670126633
89,0.35,0.5433403773881103
89,0.36,0.5514899246245154
89,0.37,0.5593771430038655
89,0.38,0.5665794475347
89,0.39,0.5734302710022676
89,0.4,0.5806697484625678
89,0.41,0.5872367553039188
89,0.42,0.5943555031920268
89,0.43,0.6012940697899339
89,0.44,0.607367167649638
89,0.45,0.6144108478957269
89,0.46,0.6216594632806388
89,0.47,0.6280764877298584
89,0.48,0.6340277893121176
89,0.49,0.6394062894571761
89,0.5,0.6447832763671442
89,0.51,0.6511889641463997
89,0.52,0.6566283935010542
89,0.53,0.662095849214546
89,0.54,0.6674218652367302
89,0.55,0.6729241070796738
89,0.56,0.678214673478632
89,0.57,0.683577971707627
89,0.58,0.6880226277829659
89,0.59,0.6927258721483013
89,0.6,0.6975038595284309
89,0.61,0.7032375274471616
89,0.62,0.7081256910254403
89,0.63,0.7130439715936299
89,0.64,0.7176608648922925
89,0.65,0.7221084666699292
89,0.66,0.7273544145854729
89,0.67,0.7325913701117485
89,0.68,0.7368124064713241
89,0.69,0.7415509702116673
89,0.7,0.7465264088844425
89,0.71,0.7511726765462803
89,0.72,0.7561360690532878
89,0.73,0.7606141679660513
89,0.74,0.7654875519417086
89,0.75,0.7689863053430659
89,0.76,0.772719505273715
89,0.77,0.7771512943897136
89,0.78,0.781480827526487
89,0.79,0.7857699824149191
89,0.8,0.790797422305894
89,0.81,0.794546623267198
89,0.82,0.7985742653193789
89,0.83,0.8030396734029526
89,0.84,0.8077733155088324
89,0.85,0.8114206476866757
89,0.86,0.8157680863686111
89,0.87,0.8199993039973357
89,0.88,0.8241090916244987
89,0.89,0.8281357137666848
89,0.9,0.8325883053612595
89,0.91,0.8363417413728281
89,0.92,0.8412112571022559
89,0.93,0.8466478031095215
89,0.94,0.8518201779293333
89,0.95,0.8561744909398724
89,0.96,0.8620086471796067
89,0.97,0.8679783690284674
89,0.98,0.8759787917351523
89,0.99,0.8875199733699066
90,0.01,0.06579820464811105
90,0.02,0.09553648204832038
90,0.03,0.12202934322218167
90,0.04,0.14757731232737778
90,0.05,0.1716213129021054
90,0.06,0.19239841055044438
90,0.07,0.2103814416871249
90,0.08,0.23172961570328976
90,0.09,0.24893586164744647
90,0.1,0.26458901016470554
90,0.11,0.2804648303465535
90,0.12,0.29539316860934933
90,0.13,0.31146243931305256
90,0.14,0.32561381683793583
90,0.15,0.33685006831129943
90,0.16,0.3500799292521796
90,0.17,0.36421559972969497
90,0.18,0.3750809738533936
90,0.19,0.3863850646276019
90,0.2,0.39739958561335
90,0.21,0.40837570998687334
90,0.22,0.42009703535681975
90,0.23,0.43263369748284586
90,0.24,0.442684994821528
90,0.25,0.45209698953986877
90,0.26,0.4621190822202024
90,0.27,0.47076367306652384
90,0.28,0.48071161248114985
90,0.29,0.489471866548168
90,0.3,0.4970464293183744
90,0.31,0.5061995367447083
90,0.32,0.5159399193961864
90,0.33,0.5245945422124473
90,0.34,0.5347077299566843
90,0.35,0.5430082879476503
90,0.36,0.5504788896484484
90,0.37,0.5582932653139384
90,0.38,0.565040847967742
90,0.39,0.5722294424956419
90,0.4,0.5798025678930561
90,0.41,0.5864082673200629
90,0.42,0.5923638272204823
90,0.43,0.5998528377940024
90,0.44,0.6059126676733786
90,0.45,0.613370489199825
90,0.46,0.619605009378385
90,0.47,0.6253367678092134
90,0.48,0.6306742344918919
90,0.49,0.6373487660947331
90,0.5,0.6429192458343056
90,0.51,0.649195279967525
90,0.52,0.6559963517159697
90,0.53,0.6610218261248154
90,0.54,0.6664148283716862
90,0.55,0.672360499587493
90,0.56,0.6785778847278108
90,0.57,0.6842767819460086
90,0.58,0.6895006953939877
90,0.59,0.6945788595446911
90,0.6,0.699307029070104
90,0.61,0.7043614937926556
90,0.62,0.7096377034457271
90,0.63,0.714054006071407
90,0.64,0.7181911301917001
90,0.65,0.7227920886551095
90,0.66,0.7276260964804797
90,0.67,0.7319957819703448
90,0.68,0.7362899178406275
90,0.69,0.7410298175772514
90,0.7,0.7457337632450276
90,0.71,0.7504201209205698
90,0.72,0.7547189726419673
90,0.73,0.758973388982553
90,0.74,0.7629329686305164
90,0.75,0.7675523775111819
90,0.76,0.7723617817986235
90,0.77,0.7772587842149639
90,0.78,0.781547918976028
90,0.79,0.7859787586617435
90,0.8,0.7905541372260038
90,0.81,0.7951467185849002
90,0.82,0.7991917922861486
90,0.83,0.8038340467825403
90,0.84,0.808413486415955
90,0.85,0.8119690065852136
90,0.86,0.8158343757623395
90,0.87,0.8204364778709342
90,0.88,0.8254115522969074
90,0.89,0.830478786935091
90,0.9,0.8345106655885061
90,0.91,0.8387073891830835
90,0.92,0.844125868880289
90,0.93,0.8490734518447614
90,0.94,0.854330418495317
90,0.95,0.8602849815247687
90,0.96,0.8657120896418354
90,0.97,0.8720671678290554
90,0.98,0.880721109071675
90,0.99,0.8881963135732532
91,0.01,0.06541899817835595
91,0.02,0.09264439584144932
91,0.03,0.11971885593396134
91,0.04,0.14214897120376627
91,0.05,0.16343849623698983
91,0.06,0.19034519712672257
91,0.07,0.2091390040163248
91,0.08,0.23199534540339453
91,0.09,0.24785656169010428
91,0.1,0.2630925274688733
91,0.11,0.27935522989075506
91,0.12,0.29248989351845506
91,0.13,0.30928145373537763
91,0.14,0.3237279983599792
91,0.15,0.3371653374330387
91,0.16,0.35187108591110344
91,0.17,0.3663464269421876
91,0.18,0.37813377233781736
91,0.19,0.389335442691569
91,0.2,0.40006363290404984
91,0.21,0.4112486035684624
91,0.22,0.421505333718375
91,0.23,0.4305298337195237
91,0.24,0.44134202013358115
91,0.25,0.4540421402494196
91,0.26,0.4633379017813483
91,0.27,0.47192960173398113
91,0.28,0.48141506342594886
91,0.29,0.4916282229210149
91,0.3,0.499194472750649
91,0.31,0.5071530870752309
91,0.32,0.5161363997545003
91,0.33,0.5232683623987298
91,0.34,0.5317205972630267
91,0.35,0.5389588364475685
91,0.36,0.5478452548511802
91,0.37,0.5561158162814398
91,0.38,0.563582978626407
91,0.39,0.5703827411427407
91,0.4,0.5778956911891312
91,0.41,0.5847712486862292
91,0.42,0.5914599801233491
91,0.43,0.5989529385681543
91,0.44,0.6051612293328215
91,0.45,0.6113711544358631
91,0.46,0.6176211296160975
91,0.47,0.6240995969435543
91,0.48,0.6303355978578895
91,0.49,0.6369182782584594
91,0.5,0.6422155932106948
91,0.51,0.6482498358622142
91,0.52,0.6537285701213423
91,0.53,0.6602682877347958
91,0.54,0.6660320077510702
91,0.55,0.671213864967272
91,0.56,0.6768395161409172
91,0.57,0.682561655015446
91,0.58,0.6884757227720834
91,0.59,0.6940430471084466
91,0.6,0.6988559227014741
91,0.61,0.7040527524668817
91,0.62,0.7107327157588984
91,0.63,0.7165632698209893
91,0.64,0.7210735541139758
91,0.65,0.7264156139630246
91,0.66,0.7320022818406625
91,0.67,0.7364287495927067
91,0.68,0.7405872681308474
91,0.69,0.744888469498511
91,0.7,0.7496815073722655
91,0.71,0.754394776203854
91,0.72,0.7592308298472379
91,0.73,0.7635216810876451
91,0.74,0.7682589898010558
91,0.75,0.7719649555247451
91,0.76,0.7763917574752449
91,0.77,0.7805128688444891
91,0.78,0.784486085475162
91,0.79,0.7881807614572934
91,0.8,0.7920358042677847
91,0.81,0.7957269224036037
91,0.82,0.7998401313250044
91,0.83,0.8037095351390827
91,0.84,0.8082994736607292
91,0.85,0.8124628343857717
91,0.86,0.8163536901745791
91,0.87,0.8214600318747235
91,0.88,0.8261811802215271
91,0.89,0.831160902667908
91,0.9,0.8353263705520902
91,0.91,0.8406450077386228
91,0.92,0.8448814169229438
91,0.93,0.8495589712327503
91,0.94,0.8547843856414976
91,0.95,0.8593069259574101
91,0.96,0.8659474887273093
91,0.97,0.8723769736651062
91,0.98,0.8801134391417896
91,0.99,0.8898893133867541
92,0.01,0.060740699465779494
92,0.02,0.09352660570279855
92,0.03,0.11731456082656763
92,0.04,0.14052994772840494
92,0.05,0.1616725910545155
92,0.06,0.18146232276069435
92,0.07,0.20199003486381162
92,0.08,0.21942938815883017
92,0.09,0.23702282730461124
92,0.1,0.25608605453525135
92,0.11,0.27344375603156923
92,0.12,0.2878511678663537
92,0.13,0.3021454931463145
92,0.14,0.3167147707361379
92,0.15,0.3304292691391371
92,0.16,0.34386941046126435
92,0.17,0.35688153235255743
92,0.18,0.3701066793670926
92,0.19,0.38216698448351993
92,0.2,0.3934518960435752
92,0.21,0.4051397717237291
92,0.22,0.4164340647056319
92,0.23,0.4265756526460862
92,0.24,0.43689304350274044
92,0.25,0.44764627473445573
92,0.26,0.45832605151872824
92,0.27,0.4681946619521525
92,0.28,0.4783392717345148
92,0.29,0.4877160825710239
92,0.3,0.49781310225042763
92,0.31,0.5063326119594549
92,0.32,0.5155470165443103
92,0.33,0.5241205257117658
92,0.34,0.5328632431689065
92,0.35,0.5412763231994153
92,0.36,0.5484816415267212
92,0.37,0.5569188727032766
92,0.38,0.5649575900859942
92,0.39,0.5719695301598783
92,0.4,0.5799162384005027
92,0.41,0.5879233601086836
92,0.42,0.5947749917946771
92,0.43,0.6019875882203849
92,0.44,0.6067676775155912
92,0.45,0.6132354544522873
92,0.46,0.6195974779383695
92,0.47,0.6265655021697374
92,0.48,0.6333684145924727
92,0.49,0.6395336632675531
92,0.5,0.6461875059866846
92,0.51,0.6533649929215452
92,0.52,0.6582775201602183
92,0.53,0.6637454996062732
92,0.54,0.6713972082318123
92,0.55,0.6768251684486105
92,0.56,0.6822797344370661
92,0.57,0.6883592515182374
92,0.58,0.6936611947928663
92,0.59,0.6994511398241365
92,0.6,0.7048100929670916
92,0.61,0.7104769947399648
92,0.62,0.7153620869614744
92,0.63,0.7206104006221812
92,0.64,0.7260038577059315
92,0.65,0.7304404378439578
92,0.66,0.7359002508235921
92,0.67,0.7405028540767096
92,0.68,0.7446508518103282
92,0.69,0.7486405928342151
92,0.7,0.7533238645596338
92,0.71,0.7580489841419736
92,0.72,0.7625735656810001
92,0.73,0.7673613433593945
92,0.74,0.7723533990093636
92,0.75,0.7770375267295668
92,0.76,0.7818824873626664
92,0.77,0.7857518748497462
92,0.78,0.7903867111284494
92,0.79,0.7946637816922955
92,0.8,0.7986863606063052
92,0.81,0.8024942060548298
92,0.82,0.806153620094259
92,0.83,0.8105857223796203
92,0.84,0.8143688765032789
92,0.85,0.8187127669884788
92,0.86,0.8228972779954163
92,0.87,0.8263386567597771
92,0.88,0.830341877562806
92,0.89,0.8343801374087226
92,0.9,0.8386781190884748
92,0.91,0.8431278742291153
92,0.92,0.8472154315648198
92,0.93,0.8520023550210944
92,0.94,0.8575892546050928
92,0.95,0.8630490864250279
92,0.96,0.868128004376532
92,0.97,0.8744474109747209
92,0.98,0.8826577167954359
92,0.99,0.8918043617082073
93,0.01,0.061861132010335315
93,0.02,0.09623999288371109
93,0.03,0.1228379782014346
93,0.04,0.14737834929010912
93,0.05,0.16782827478736492
93,0.06,0.18926213210298365
93,0.07,0.2072162735366072
93,0.08,0.22662319646057888
93,0.09,0.2425250631408802
93,0.1,0.2567273589853695
93,0.11,0.271040792062845
93,0.12,0.28822284556576067
93,0.13,0.30283023896329736
93,0.14,0.3149485331722559
93,0.15,0.327962036965027
93,0.16,0.3415365544110399
93,0.17,0.35415300397356714
93,0.18,0.3666191217498875
93,0.19,0.37985339445529887
93,0.2,0.39060542741907
93,0.21,0.4001663017885011
93,0.22,0.411075826930892
93,0.23,0.42269201527726163
93,0.24,0.43341364857947134
93,0.25,0.4412495161681282
93,0.26,0.45124185831017494
93,0.27,0.46020754674415165
93,0.28,0.46999140518312116
93,0.29,0.48047014094905843
93,0.3,0.4903296736731459
93,0.31,0.49822674795503835
93,0.32,0.5071541387136578
93,0.33,0.5153381677367567
93,0.34,0.5241790309925315
93,0.35,0.533365772799985
93,0.36,0.5419141255965618
93,0.37,0.5498358031256796
93,0.38,0.5573894574664571
93,0.39,0.5658468337791642
93,0.4,0.5724061718358404
93,0.41,0.5804783351565164
93,0.42,0.5872098298128069
93,0.43,0.5948254397044273
93,0.44,0.6017274720423479
93,0.45,0.6087368793803017
93,0.46,0.6164732543484895
93,0.47,0.6239192408404587
93,0.48,0.6296419574491127
93,0.49,0.6370816131058247
93,0.5,0.6427371534134663
93,0.51,0.6482532394664603
93,0.52,0.6550642356075586
93,0.53,0.661014452194835
93,0.54,0.6671302961024838
93,0.55,0.6737748325275005
93,0.56,0.679473527088025
93,0.57,0.6856543664199536
93,0.58,0.6910655820513609
93,0.59,0.6961325507062142
93,0.6,0.7010929509428644
93,0.61,0.7062028011632352
93,0.62,0.7113977186227145
93,0.63,0.7167315775432652
93,0.64,0.7222274809711532
93,0.65,0.7269636372652929
93,0.66,0.7318716296345295
93,0.67,0.7369919317992586
93,0.68,0.7418964304427654
93,0.69,0.7467390213570593
93,0.7,0.7509217706752903
93,0.71,0.7563015085805737
93,0.72,0.7610329885980699
93,0.73,0.7664769822326772
93,0.74,0.7712384707478436
93,0.75,0.776144121403896
93,0.76,0.7799960396959942
93,0.77,0.784471723192452
93,0.78,0.7887812985629622
93,0.79,0.7938101645645744
93,0.8,0.7982110860514781
93,0.81,0.8014182884493276
93,0.82,0.8055806064515167
93,0.83,0.8103248820964556
93,0.84,0.8145292993924701
93,0.85,0.8192602751194948
93,0.86,0.8241497131211067
93,0.87,0.8280401584675617
93,0.88,0.8325762730866094
93,0.89,0.8367281770822826
93,0.9,0.8407259032452367
93,0.91,0.8449079183082964
93,0.92,0.8488169211037532
93,0.93,0.8542098365289931
93,0.94,0.8603234025221759
93,0.95,0.8650080062343042
93,0.96,0.8705523010002195
93,0.97,0.877042247013199
93,0.98,0.8837147000056166
93,0.99,0.8925798369300598
94,0.01,0.06498945368379297
94,0.02,0.10345846993711896
94,0.03,0.12765849044955985
94,0.04,0.15352979959163304
94,0.05,0.17346020301246742
94,0.06,0.1947697122982158
94,0.07,0.21312373670729737
94,0.08,0.22926363682745218
94,0.09,0.245623850365281
94,0.1,0.26334501345116257
94,0.11,0.27567788334032556
94,0.12,0.2918586300804794
94,0.13,0.3049952475924259
94,0.14,0.3199778482512741
94,0.15,0.33515158847415927
94,0.16,0.3462944075151377
94,0.17,0.35934804275373206
94,0.18,0.37052800914034567
94,0.19,0.3835243050492136
94,0.2,0.394369352719354
94,0.21,0.40635593669214765
94,0.22,0.4148698770520859
94,0.23,0.42740822251990157
94,0.24,0.4372978073286578
94,0.25,0.44678859865659465
94,0.26,0.45546480177493426
94,0.27,0.46557064808660964
94,0.28,0.47554743748330763
94,0.29,0.48589644678317423
94,0.3,0.4967051965840919
94,0.31,0.504594643116469
94,0.32,0.5141346948077973
94,0.33,0.5206479752502935
94,0.34,0.5284165200127233
94,0.35,0.5363267593817765
94,0.36,0.5434079063269486
94,0.37,0.5508670944289914
94,0.38,0.5584390572613236
94,0.39,0.5654950214324843
94,0.4,0.5723084938513607
94,0.41,0.5804323524576553
94,0.42,0.5880954082066373
94,0.43,0.5951493239572053
94,0.44,0.6022583452085195
94,0.45,0.6090687984338098
94,0.46,0.6141649710913832
94,0.47,0.621375671584918
94,0.48,0.6286017158248032
94,0.49,0.634062973356659
94,0.5,0.6410331526186512
94,0.51,0.6473235307069062
94,0.52,0.652719717746935
94,0.53,0.659121698085082
94,0.54,0.6652187951191343
94,0.55,0.671104469062738
94,0.56,0.6769747458543152
94,0.57,0.6829983477896596
94,0.58,0.6889930590999767
94,0.59,0.6952965489206847
94,0.6,0.7015886931186324
94,0.61,0.7067773666070617
94,0.62,0.7118591113863515
94,0.63,0.7178127687585876
94,0.64,0.7228934151611689
94,0.65,0.7280195910898334
94,0.66,0.733285562488684
94,0.67,0.7369789386408224
94,0.68,0.7420204065618153
94,0.69,0.7468669447734984
94,0.7,0.7520482777144045
94,0.71,0.7564720055491935
94,0.72,0.7613302926562558
94,0.73,0.7657369569793429
94,0.74,0.770730165172271
94,0.75,0.7753137115345127
94,0.76,0.7801450197383548
94,0.77,0.7842005247768993
94,0.78,0.7883207743323306
94,0.79,0.7917934477081394
94,0.8,0.7963393990288796
94,0.81,0.8011004682484301
94,0.82,0.8056431906352336
94,0.83,0.8091099572935592
94,0.84,0.8134176623182473
94,0.85,0.817262330864936
94,0.86,0.8214773217716159
94,0.87,0.8258249110539103
94,0.88,0.8303865807733025
94,0.89,0.8345493626938172
94,0.9,0.8386466200905157
94,0.91,0.8434783312584457
94,0.92,0.8483290383842874
94,0.93,0.8542379951870182
94,0.94,0.8599005941880012
94,0.95,0.8662902573419555
94,0.96,0.8723437928470203
94,0.97,0.8784558796207709
94,0.98,0.8848805406714955
94,0.99,0.8940505950787515
95,0.01,0.06513251852222653
95,0.02,0.0959011108157998
95,0.03,0.12077963436720603
95,0.04,0.14711164000794483
95,0.05,0.16792456818721582
95,0.06,0.18840432771703786
95,0.07,0.2072963236231016
95,0.08,0.22208592742148425
95,0.09,0.23760940523212654
95,0.1,0.25370789248465225
95,0.11,0.2666933004323059
95,0.12,0.2812469394244908
95,0.13,0.2922578975071823
95,0.14,0.3043878330602285
95,0.15,0.3182798573286233
95,0.16,0.33281903260298046
95,0.17,0.344369998468622
95,0.18,0.3544375756644386
95,0.19,0.36800258343412195
95,0.2,0.3806931564692145
95,0.21,0.3934412461957902
95,0.22,0.40301143655898686
95,0.23,0.4148016968839879
95,0.24,0.42562375047217793
95,0.25,0.4357552394479397
95,0.26,0.44681499823873533
95,0.27,0.4539849706590317
95,0.28,0.46363867914266027
95,0.29,0.4732464782918831
95,0.3,0.4821238523635687
95,0.31,0.4923981898529557
95,0.32,0.5012314722745633
95,0.33,0.5102683035094177
95,0.34,0.5203620006044504
95,0.35,0.5287919041764302
95,0.36,0.5376055285051557
95,0.37,0.5446090298153937
95,0.38,0.5536732538180554
95,0.39,0.563685303679978
95,0.4,0.5718905436323883
95,0.41,0.5786397912346805
95,0.42,0.5847112144874651
95,0.43,0.5927369281582452
95,0.44,0.5997784258014839
95,0.45,0.6075093731426165
95,0.46,0.6147947443318851
95,0.47,0.6216873245042217
95,0.48,0.6279890196473871
95,0.49,0.6340802027497778
95,0.5,0.6398505365103597
95,0.51,0.6458721692240179
95,0.52,0.6513371937254916
95,0.53,0.6568087006560644
95,0.54,0.6626988060007308
95,0.55,0.6695446926856442
95,0.56,0.6756899144865248
95,0.57,0.6814458666353925
95,0.58,0.6878223881609538
95,0.59,0.6930472160056981
95,0.6,0.6980066942224397
95,0.61,0.7033939342861287
95,0.62,0.7082230920161537
95,0.63,0.7137430422673329
95,0.64,0.7193995518749008
95,0.65,0.7239031051021901
95,0.66,0.7285521260794062
95,0.67,0.7339498475131812
95,0.68,0.7389015022826491
95,0.69,0.7437925338227418
95,0.7,0.7489186197584844
95,0.71,0.7536950834017861
95,0.72,0.7584796326872884
95,0.73,0.7622340243744211
95,0.74,0.7672683590847211
95,0.75,0.7715858567810492
95,0.76,0.7766855489786204
95,0.77,0.7806005094442214
95,0.78,0.7855224889067772
95,0.79,0.7897762051058193
95,0.8,0.7937939334526017
95,0.81,0.7983491826952791
95,0.82,0.8034081283042699
95,0.83,0.8082762399617427
95,0.84,0.813315536519488
95,0.85,0.8187656179256636
95,0.86,0.8233632317268434
95,0.87,0.827353609433374
